Token,Cosine Similarity
defedior,0.95137
diuido,0.9927954
scala,0.96671987
intro,0.94776666
hellespontum,0.9833056
m.,0.9798153
aemilius,0.977002
praetor,0.9542513
decedo,0.97549915
celebro,0.9832555
exsequia,0.97099656
fama,0.9919014
syrius,0.9809881
tredecim,0.96710366
cnidium,0.49407315
biduus,0.97855747
rhodos,0.81318104
praeficio,0.98002845
syriacus,0.94315016
missa,0.80849415
carius,0.9541832
daedalus,0.9701069
castellum,0.9837643
obsidio,0.9818121
eximo,0.9842863
confestim,0.9622405
exeo,0.98108625
addo,0.991363
apertus,0.9686482
maturo,0.9750489
praegredior,0.97483575
consequor,0.97570753
bonus,0.9856585
iouis,0.98142886
deus,0.95067567
adiuro,0.94548714
uxor,0.9777026
satin,0.67212296
confinius,0.9743448
pamphylia,0.9838586
phaselus,0.9314801
promineo,0.9821386
penitus,0.9534073
conspicio,0.9886093
obuio,0.8620502
eligo,0.98401904
quod,0.9878465
prouideo,0.97085035
grauis,0.9936274
annus,0.9816599
medius,0.9915082
aestas,0.98616576
insolitus,0.98533815
odor,0.9862661
ingruo,0.97767854
morbus,0.99014306
uulgus,0.98849463
pestilentia,0.98121893
pamphylis,0.9650298
sido,0.9642347
tarde,0.9788121
etesia,0.9559989
status,0.9840026
triginta,0.9828545
triremis,0.9294267
septem,0.9821339
forma,0.99019456
praeter,0.99017847
decem,0.98878354
specula,0.9644691
uterque,0.9933141
lux,0.9871062
tamquam,0.9799719
supero,0.99304646
promunturium,0.91880405
sidus,0.99711907
extemplus,0.94488865
conspeo,0.7915841
sinister,0.9855381
cornu,0.98317325
obiectum,0.98442566
hannibal,0.98946875
dexter,0.98773706
apollonius,0.9405643
purpuratus,0.8733003
praesum,0.97394466
frons,0.99556804
derigo,0.96474314
longus,0.9948019
praetorium,0.94078964
acies,0.98751104
instructus,0.98081744
concurro,0.9896072
deinceps,0.96839476
sic,0.99165726
explico,0.9861603
festino,0.98802775
praeproperus,0.93480223
quinque,0.98969656
hannibalis,0.9944053
occurro,0.991415
quia,0.9639109
extremus,0.9922328
relico,0.95751655
momentum,0.98122954
uirtus,0.97993255
demo,0.9917005
quaeque,0.9748539
venio,0.9367097
dedo,0.9871605
rostrum,0.98579955
prora,0.9870467
lacero,0.9935534
detergeo,0.9643881
discursus,0.97836494
puppis,0.9960353
exterreo,0.98196477
itaque,0.9652088
inclino,0.97535926
ni,0.9861156
dispergo,0.9827105
colligo,0.99029374
mos,0.991516
capesso,0.98454773
insequor,0.9807581
aeger,0.9897696
ob,0.98540735
celere,0.89487594
fessus,0.9945954
subsisto,0.96217996
cibus,0.97945184
reficio,0.98493576
mutilo,0.9347337
remulco,0.78746325
traho,0.99574256
uiginti,0.98029494
paulus,0.93521094
turris,0.9879509
praetoria,0.8769422
silentium,0.98714054
exsurgo,0.9767273
egregius,0.9865755
consurgo,0.9819969
uox,0.9911982
auctor,0.983675
hodie,0.93050575
iugulo,0.985359
fames,0.9892899
immo,0.9494934
hercle,0.93551564
falsum,0.98301667
uulnero,0.98796624
puto,0.99000514
appropinquo,0.9548618
concursus,0.98625696
ingo,0.96894854
pertraho,0.9419937
tam,0.9700482
