Token,PRT
colligo,1.0098013936367862
mos,1.008556600174645
capesso,1.0156947857394099
insequor,1.0196194450234861
aeger,1.0103361653535938
ob,1.0148087463689466
celere,1.1174733292183776
fessus,1.005433959894147
subsisto,1.0393066191339355
cibus,1.020979249930397
reficio,1.0152946416468174
mutilo,1.0698234287995667
remulco,1.2699005354525672
traho,1.0042756438666647
uiginti,1.0201011514827971
paulus,1.0692774793189854
turris,1.0121960298679957
praetoria,1.1403259875227092
silentium,1.0130269837158175
exsurgo,1.0238272166592979
egregius,1.0136071856012479
consurgo,1.0183331599411332
uox,1.0088799778418485
auctor,1.0165959253794143
hodie,1.0746843823856778
iugulo,1.0148585304696507
fames,1.0108260686981738
immo,1.0531931989843475
hercle,1.0689292139301403
falsum,1.0172767469488608
uulnero,1.012180335791948
puto,1.0100957703198103
appropinquo,1.0472719500586862
concursus,1.01393454601011
ingo,1.0320465489630795
pertraho,1.0615782099150395
tam,1.0308766215651919
laetus,1.0105783792620446
accuso,1.011587736967421
submergo,1.0289621170550927
aduerto,1.0078000327499257
audeo,1.0092021059852487
uetus,1.014559224230485
cupio,1.0116846657425322
rostratus,1.025718378787901
maximus,1.043336105245431
quantus,1.0073647097251444
ualeo,1.0248092014550307
laetitia,1.0180357545184957
nuntius,1.0279237274116408
affero,1.0161407861074503
appareo,1.0238054119840747
uacuus,1.007334165312474
profectio,1.0172966706201083
opprimo,1.0098378622265913
custodia,1.0172585510888594
ionia,1.0476200467073795
prohibeo,1.0280670896289912
tego,1.0052474475479936
contraho,1.034349173585564
prusia,1.046511494449325
bithynia,1.0123328393117745
legatus,1.0417087951948765
littera,1.019542612467587
increpo,1.0165257684480207
tollendus,1.0425119685071857
usquam,1.0124119491433834
orbis,1.010379244161502
nisi,1.0161599267468178
imperium,1.0151952384646394
philippus,1.0577321926171281
nabim,1.0763462719904906
tertius,1.0118091937093623
proximus,1.02068576156523
incendium,1.0120140207106423
