Token,Cosine Similarity
moror,0.9872798
duco,0.98940754
blandior,0.9721327
haereo,0.9919601
uiuus,0.9740796
corpus,0.9875295
suscito,0.9314176
tortor,0.9276234
sero,0.9307512
clamo,0.9653281
aeque,0.9782479
extorqueo,0.9834807
oportet,0.9638315
falso,0.9716283
iacto,0.9878422
quot,0.9834485
quisque,0.9917381
degusto,0.95118546
contenebro,0.8543588
coquo,0.9513272
canis,0.9853645
affeo,0.7004068
quamdiu,0.9654851
uitas,0.9649645
ager,0.9804783
pinguis,0.9743458
semen,0.94015276
silua,0.98910594
latro,0.97807324
foras,0.94520724
oberro,0.97058237
totiens,0.9906789
inuito,0.9458075
aula,0.9902906
maturus,0.9784031
messis,0.9833337
totidem,0.9899224
meto,0.9683609
quodsi,0.9559857
colligo,0.9887552
uindemia,0.92721057
fundamentum,0.94879556
postera,0.8494037
designo,0.95180076
secundus,0.990736
minus,0.9548936
us,0.9266374
testamentum,0.9004142
uetus,0.95718455
tantum,0.98942804
defunctum,0.78012675
totus,0.9906556
dummodo,0.9602938
euenio,0.9818066
spes,0.98338115
ponendus,0.94663113
adhortor,0.94659644
quantoce,0.90570575
quantus,0.97985387
praeses,0.89497995
gloria,0.9650044
eruo,0.9471843
centum,0.98284113
infans,0.9812293
comedo,0.9344516
respuo,0.9812319
infelix,0.9925303
disciplina,0.97980297
ruo,0.9901862
frenum,0.97399455
luxuria,0.9762981
breuius,0.75389826
gaudium,0.986123
infernus,0.94338655
crucio,0.9594532
oblecto,0.9573593
annus,0.9875673
triginta,0.975623
nescius,0.9734328
erro,0.9888954
perfruor,0.9484835
laetum,0.95552564
iniuria,0.98734635
lis,0.915231
damnum,0.9674936
diurnus,0.9812857
bellum,0.9870335
infandus,0.9649941
fraudo,0.9795474
sanguis,0.98508275
ulcus,0.9686854
uexo,0.98797894
gemo,0.98950547
ploro,0.95682615
luus,0.8877829
inuado,0.9916968
longus,0.9841076
morbus,0.9898531
orbo,0.9755708
defleo,0.98132855
destruo,0.9641874
dignitas,0.97379565
uro,0.97807693
pauperies,0.9749516
dupliciter,0.8926073
uitreus,0.9854445
tandem,0.99350375
inrio,0.57570434
dolus,0.9451253
priuo,0.96628904
iuuenis,0.99084
senesco,0.9684622
diues,0.9878404
inuitus,0.977913
atquin,0.60657495
inuenio,0.97500134
inquisitio,0.95899963
prohibeo,0.9597842
gens,0.97130704
peruerto,0.9569858
saeculum,0.9502609
coram,0.8889165
conditor,0.95788157
orbis,0.9936294
frater,0.97770596
peremptus,0.93711185
impius,0.9370638
inquam,0.9734851
ubinam,0.8868763
torqueo,0.9896188
dexter,0.97129864
teneo,0.979016
delicia,0.9794129
fruor,0.989841
renouo,0.97680056
praegredior,0.9505656
inmortalis,0.92508686
tartara,0.9744277
innocuus,0.97064006
praemium,0.98532486
dignus,0.9909222
uesanio,0.5938618
incipio,0.98957086
iudicium,0.93166035
effugio,0.9796306
actus,0.9800776
dispono,0.98381317
insipiens,0.9551267
legitimus,0.9358771
ualeo,0.96389955
plinus,0.8275677
prouincia,0.9530374
gradus,0.972271
pello,0.9915663
multitudo,0.9735096
perturbo,0.96133465
consulo,0.98057723
tunc,0.9834924
traianus,0.9729941
imperator,0.64822453
adlego,0.8915247
praeter,0.975982
obstinatio,0.93080485
sacramentum,0.9474846
comperio,0.9843735
coetus,0.9851136
antelucanus,0.8301115
caneo,0.9292537
homicidium,0.9575625
adulterium,0.96502495
fraus,0.9610147
perfidia,0.97482175
praeceps,0.98918796
fatalis,0.9478557
mortuus,0.9320116
imperito,0.94167817
receptaculum,0.95407784
cinis,0.9812267
retracto,0.95328766
opto,0.99527705
nosco,0.9872618
caro,0.9507417
eximo,0.9780019
recondo,0.9743577
separo,0.97792983
idcirco,0.9675357
aequo,0.98979187
secerno,0.9888649
rescribo,0.9185765
inquiro,0.9764875
punio,0.9701724
da,0.9901441
fragilis,0.9834186
uiuum,0.9652234
ecclesia,0.96695185
bonitas,0.9769026
pax,0.9751064
patientia,0.97925556
uerus,0.97095275
subdolus,0.8524804
innoxius,0.9713272
perfidus,0.9833666
fera,0.9933421
malefactus,0.50432485
lucror,0.95543563
iudex,0.94738406
excrucio,0.95187247
dirus,0.99277973
ferrum,0.9928777
supplicium,0.9699893
mereo,0.9896478
carcer,0.9799908
spero,0.97678065
polus,0.99270713
grassor,0.96731627
insanio,0.9653963
detracto,0.9525893
cautus,0.9787674
aestus,0.99006194
trado,0.9806405
benefago,0.97570604
differo,0.98786175
uidendus,0.6879425
adicio,0.92789453
sententia,0.9750213
necessitas,0.9818026
confundo,0.9552994
ingratus,0.97880894
summus,0.98743427
profero,0.98198396
deinde,0.9883254
pratum,0.9869025
guberno,0.97958136
uinea,0.9347037
grex,0.98131853
possideo,0.9637996
adtendo,0.92196274
mare,0.9760432
salsus,0.9644901
decerno,0.9124537
aureus,0.97904605
saeclum,0.9897589
agon,0.96256113
perennis,0.9810381
io,0.9223279
anima,0.97838736
luo,0.95613587
spiritalis,0.86107546
proclamo,0.9568177
ostendo,0.98294955
medium,0.93620545
uado,0.94104123
inscius,0.9718074
recedo,0.9758106
traco,0.8651724
super,0.89448315
diuitia,0.9762168
festiuus,0.9222647
pauper,0.9795062
subdo,0.9855341
parens,0.9871975
pasco,0.98339045
mando,0.9747185
longe,0.98364305
mediocris,0.9792478
extinguo,0.9864689
parco,0.9855423
exuo,0.9828558
subuenio,0.9575623
operor,0.96583056
minimus,0.97408324
ulmus,0.9569737
uitis,0.9662127
pusillus,0.9150832
terribilis,0.9706319
obseruo,0.9383528
prosperus,0.9809825
sumo,0.99309444
expio,0.96218663
benefacio,0.9354614
intueor,0.9609934
qualiter,0.964692
donum,0.9831357
corrumpo,0.9868541
saeuio,0.9881208
animaduerto,0.9746245
nimis,0.95557547
dator,0.7185453
uictoria,0.9880004
incuso,0.9696184
salomon,0.95179266
aperte,0.9710202
ius,0.94867224
suggero,0.9733963
paulus,0.93152046
apostolus,0.93579435
pulex,0.83815324
faueo,0.98636013
persona,0.95690703
prouenio,0.97847265
extollo,0.96307534
blasphemo,0.87641454
praestantia,0.92408377
fragilitas,0.9680654
umquam,0.99221164
lucrum,0.9618398
auidus,0.98285276
fortuna,0.9758787
praesumo,0.9829117
prosperitas,0.9733757
ceno,0.9684672
turba,0.982344
cruciarius,0.78542995
dono,0.96398515
sin,0.9465669
tempero,0.94469327
ceruix,0.9865842
fiducia,0.9568029
temet,0.9305537
censura,0.9506518
circumuenio,0.9808744
for,0.958606
prouideo,0.9618118
compos,0.9451346
postumus,0.9030862
somnio,0.97393566
periculum,0.97915924
quatio,0.986557
febris,0.9658581
dolor,0.9904567
lacero,0.98220736
nondum,0.9875164
condicio,0.9535236
pastor,0.9791287
ferox,0.990692
uago,0.9624645
moneo,0.98848414
ideo,0.97358894
exaspero,0.9595121
seorsum,0.93492997
stabulum,0.98565966
siluestris,0.971697
praesepium,0.8590604
taurus,0.9742435
tutus,0.9793093
tectum,0.99313843
lupus,0.9786185
surgo,0.9597632
regnum,0.9804874
iustus,0.95203084
indomitus,0.97903794
iugum,0.9758723
labor,0.9946503
iuuo,0.9920447
campus,0.9918084
crassus,0.9702744
satio,0.9826875
domo,0.9777716
utilis,0.9535588
perinde,0.8913338
ferinus,0.9664458
sapiens,0.9629764
intra,0.9373063
idolum,0.9286656
uanitas,0.92572945
aeuum,0.9871742
leuis,0.97999513
perduco,0.98742044
poenalis,0.94509387
barathrum,0.93605435
absoluo,0.98098224
uestis,0.99185073
argentum,0.978563
ulna,0.9795855
dein,0.9609788
psalmus,0.4998777
sortior,0.95292926
ignarus,0.98086184
legendus,0.979244
subicio,0.985175
praebeo,0.9882518
ada,0.9272732
uito,0.98729825
belia,0.8353838
seruator,0.91041803
inuidia,0.98363894
confero,0.98164153
natiuitas,0.9270363
exsul,0.9360209
finio,0.9738852
sex,0.98829126
mille,0.98240715
gusto,0.95906556
pomum,0.98411226
futurus,0.9805033
uestigo,0.94512886
uniuersus,0.947521
militaris,0.97512794
statio,0.9815527
miles,0.9910438
usque,0.96557325
extendo,0.94873154
pendo,0.988693
kapis,0.76259875
uitalis,0.9809544
datum,0.966778
primitiuus,0.8618228
timendus,0.9658872
neglego,0.9774645
manus,0.9672668
ueto,0.970998
gustus,0.97846174
sufficio,0.98650384
lego,0.9663336
templum,0.97636664
cultura,0.9544787
praecipio,0.891099
duplex,0.9877533
frequenter,0.98465127
crux,0.95602846
stultitia,0.9314566
oblatio,0.93452644
aeternitas,0.921449
adumbro,0.8795365
cain,0.93281466
iunior,0.94677913
occido,0.9789033
nequam,0.9309179
reperio,0.9853312
noe,0.97030115
suboles,0.9750278
natis,0.9826768
incerno,0.8465668
numquam,0.9919672
transmuto,0.51117396
error,0.9768246
praeuenio,0.9668204
iactatio,0.9008875
saeuus,0.99569833
traiectus,0.8699204
clauus,0.9683794
dignosco,0.86204386
abel,0.9357489
iudaeus,0.98471266
itaque,0.95979273
oblo,0.9609336
caecus,0.97842395
fossa,0.9791968
reduco,0.9779612
doctus,0.963725
uades,0.92422533
iusdo,0.9404447
propter,0.9720533
delictum,0.9554745
mirabilis,0.9431384
narro,0.9806368
deduco,0.9732781
defero,0.9695886
concludo,0.9844189
aratrum,0.9871186
intellego,0.963732
cruentus,0.9920805
forma,0.9830389
iudicandus,0.9197854
erga,0.9699384
tormentum,0.9807831
adhibeo,0.9837978
confito,0.7382168
compello,0.9526104
nouus,0.9875836
superaddo,0.90496916
insum,0.988783
inprobe,0.5882077
durus,0.9921215
exheredo,0.9409519
moyses,0.97268206
iratus,0.94593555
subsanno,0.8264686
ereco,0.8794116
indignus,0.98570466
lia,0.56795496
tam,0.9847305
infirmus,0.9767381
iacob,0.9554439
signum,0.97580963
recipio,0.98763096
seruio,0.98150337
minor,0.9759445
diligo,0.9591641
plenus,0.9850625
dictum,0.96998346
geminus,0.9948615
adeo,0.9817582
intendo,0.9704044
priscus,0.99045455
inmaculatus,0.7778313
saeuitia,0.9730493
macto,0.9801195
quaestio,0.9720307
admitto,0.9791093
hodie,0.963052
nihilominus,0.94763076
ordo,0.98618746
probo,0.966763
reprobo,0.9150368
sperno,0.98984903
tricensimus,0.82904786
rescindo,0.9493316
sacrificium,0.9592582
lapis,0.9782865
credido,0.9173546
suspendo,0.9892077
induro,0.8755361
esaia,0.89088345
commoueo,0.9827747
desero,0.9569062
praedico,0.9598117
compositus,0.977971
tum,0.985778
scilicet,0.9738476
pareo,0.98090446
tres,0.98747164
impero,0.99136364
nero,0.97161376
leuo,0.96820223
helias,0.87428117
signo,0.9913869
finis,0.9844846
septem,0.9834652
tremeo,0.78475744
undique,0.99263763
helia,0.8789237
perversus,0.5563284
decedo,0.9684619
pariter,0.9901841
meretrix,0.97235435
fauilla,0.9826659
hierosolyma,0.8654931
pergo,0.9838343
uictor,0.9812263
latinus,0.96709234
praesertim,0.9630636
imago,0.9850385
erado,0.9381701
scribo,0.9724324
exclamo,0.97096
desideo,0.8870569
absconsus,0.9220817
ignotus,0.9883063
nouo,0.9885525
tribus,0.90694284
dimidius,0.9362806
omisdo,0.6494868
dimidium,0.9356533
nouella,0.9027369
traditio,0.9248121
apertior,0.9283253
indico,0.97986543
quare,0.9077194
opinor,0.93335044
pessimus,0.9602782
martyr,0.90598315
infero,0.9748209
eligo,0.969792
chorus,0.97997487
consurgo,0.9627777
plebs,0.9629586
impono,0.97884285
obscenus,0.96416855
equus,0.98397684
trucido,0.9877569
calx,0.975667
aliquando,0.9862933
tenere,0.9825332
compleo,0.98624706
auspicium,0.9709226
facinus,0.9809431
merito,0.9639739
dispergo,0.97188425
cruens,0.92477643
conuenio,0.96362996
castra,0.9805548
propero,0.99005705
descendo,0.963666
lectus,0.98355514
mature,0.96909285
complens,0.7976674
iubeo,0.9776889
exsicco,0.9196287
fluuius,0.98647505
traiectum,0.64152074
produco,0.971096
lanio,0.97312826
perseveravo,0.851859
iter,0.98470384
dica,0.98682076
subsido,0.9442446
fons,0.99087155
