Token,Cosine Similarity
taurus,0.9775958
gallus,0.96482
mercurius,0.98417515
romanus,0.9885094
potestas,0.9557725
orbis,0.9925834
ambitus,0.99063563
occupo,0.99359643
uia,0.979841
oceanum,0.91430134
limes,0.98811907
propago,0.9884212
dum,0.99400467
exerceo,0.9914608
arma,0.99623805
uirtus,0.9864389
urbs,0.9843762
munio,0.9860637
castus,0.993076
uirgo,0.992262
multus,0.991741
nomen,0.98285234
sacerdos,0.9700626
obsessis,0.83822566
citra,0.9445993
capitolium,0.94504833
capio,0.99266016
sperno,0.9952339
iratus,0.9457305
galli,0.9681503
acies,0.9864371
miro,0.98082083
audacia,0.9880158
telum,0.9974179
inermis,0.9831326
cultus,0.987792
armatus,0.98089075
hostilis,0.99279207
moenia,0.9928985
ferocio,0.8590612
uictoria,0.9918069
uinco,0.99406475
ueneror,0.99280715
undique,0.9936891
hospes,0.98879033
gens,0.97960985
suscipio,0.9864817
hinc,0.9931517
perpetuus,0.9869195
ueneratio,0.98165417
tenor,0.95974636
maneo,0.98887765
longus,0.9949922
infringo,0.9864161
antiquitas,0.96894413
caerimonia,0.9748057
fanum,0.9645573
sanctitas,0.9108777
tribuo,0.9881945
consuesco,0.9932793
uetustas,0.9871548
enim,0.9856211
interim,0.97224057
concedo,0.98661536
erro,0.99371386
maior,0.988999
obseruo,0.98023176
augurium,0.9728515
exta,0.9753172
consulendus,0.8898718
instituo,0.9657465
delubrum,0.9847667
dedico,0.9900841
opera,0.96860784
nauo,0.91976947
specto,0.994847
deprehendo,0.9877738
initio,0.967244
remunero,0.95382
indulgentia,0.956179
auerto,0.98582685
immineo,0.98894405
ira,0.9889523
tumeo,0.9874754
saeuio,0.99598914
placo,0.98958385
testis,0.9727411
idaea,0.9374585
probo,0.9673797
matrona,0.9879276
castitas,0.98214394
metus,0.9903519
libero,0.9516096
equester,0.97561157
lacus,0.9603944
sicut,0.9708871
ostendo,0.9904597
statua,0.9775032
consecro,0.98692364
anhelio,0.9306811
spumo,0.9837911
equus,0.9842298
fumo,0.9919877
perses,0.9451724
nuntio,0.9822859
ludus,0.99013466
offendo,0.98170537
iuppiter,0.99248165
somnio,0.9775388
plebes,0.86142683
iteratio,0.919178
decius,0.96216273
deuotio,0.9835906
ratus,0.94498646
curtius,0.9473063
eques,0.9798806
mola,0.9885206
hiatus,0.99247384
