Token,Cosine Similarity
obuoluo,0.9769522
sanguis,0.98315156
incendium,0.98811316
annus,0.97831535
lateo,0.99685985
restinguo,0.9915011
texo,0.99136496
exitium,0.98860765
exame,0.9662376
fera,0.9944906
litus,0.9960747
eheuc,0.88563883
iudico,0.98864466
iudicium,0.9740869
dea,0.9909048
tres,0.9855065
aliquis,0.9879725
lacedaemonia,0.89803624
furius,0.9265696
lux,0.97814393
germanus,0.984268
hector,0.99564725
iaceo,0.99701947
tuor,0.87650037
lacero,0.995435
aut,0.99549305
respecto,0.9852778
maximus,0.9602005
grauidus,0.98708445
armo,0.9930367
partus,0.9891212
arduus,0.9932115
arx,0.9868987
purus,0.9875403
putus,0.9393449
longinque,0.7122283
domus,0.9612857
bellum,0.99339235
summum,0.9710492
industria,0.9831518
andromacha,0.9609113
indo,0.98678607
recte,0.9859756
duro,0.9897918
gemitus,0.9894743
conor,0.99446
traho,0.99755985
seditio,0.9872004
numerus,0.98675126
irascor,0.99240327
blo,0.9671199
sincerus,0.98867166
sono,0.9855541
acherusius,0.95743847
orcs,0.9457216
pallidus,0.99333644
nubilum,0.995986
tenebra,0.98625463
salueo,0.9548974
loco,0.99062485
clupeum,0.86593604
praeses,0.8806354
exsequor,0.98480403
quoue,0.95809805
exilio,0.9877324
fuga,0.9894943
urbs,0.98207444
orbus,0.9923769
quo,0.99202436
accedo,0.99138415
applico,0.9870083
sto,0.9791461
fanum,0.97926664
deflagro,0.945403
paries,0.9898751
deformo,0.9862117
abies,0.9807596
crispa,0.91166043
saeptum,0.93957937
altisonus,0.9653734
cardo,0.9928509
barbaricus,0.98071885
tego,0.9964727
caelo,0.97594714
aurus,0.8812222
ebur,0.9921671
instructus,0.98402226
regifix,0.82572824
uides,0.92098224
quantus,0.99211836
aerumna,0.9797962
quadriiugus,0.96495044
murus,0.9879377
musso,0.98335844
cauus,0.9951391
biga,0.9752106
familia,0.9762298
obiectum,0.9855102
scrupeus,0.9356084
inuestio,0.8347808
ostrea,0.98016346
squama,0.95149416
corporo,0.8463626
uulnus,0.9968316
circum,0.99249226
occulo,0.9931148
rursus,0.99242604
prorsus,0.98405385
reciproco,0.95692563
differo,0.9948176
membrum,0.990914
spumo,0.99338526
bromius,0.9633143
bacchus,0.9953828
lyaeus,0.994383
uitis,0.9962106
inuentor,0.983054
euha,0.9246378
euhius,0.89941
ignotus,0.9963739
iuuenis,0.9976657
coetus,0.98810196
alterno,0.9941316
uica,0.9597735
ineo,0.9810247
insulto,0.9927097
sortio,0.9245169
adiungo,0.9910797
adficio,0.99009216
inprobus,0.9410721
existimo,0.99012417
nuptia,0.9263511
sin,0.9381232
talis,0.99157697
cogo,0.99654067
erro,0.9964495
post,0.98724747
cognosco,0.9901238
fugium,0.9453202
gratia,0.9688433
parco,0.9945706
letum,0.9906564
deprecor,0.98334736
potestas,0.97763085
motus,0.99443966
concilio,0.9868089
confero,0.9888943
concordia,0.9844569
pius,0.98454946
aduoco,0.99066454
nitido,0.8250298
inico,0.9443195
cruentus,0.9940094
liceo,0.9907428
miserus,0.9864445
lauor,0.87549984
lacrima,0.9947712
salsa,0.8120778
lapideus,0.9721949
arma,0.9956949
arrigo,0.9829145
horresco,0.98791957
telum,0.99671745
fabulor,0.9589667
nouor,0.946246
maternus,0.9770159
exanclo,0.93925065
ulcisco,0.97455597
aecus,0.93817776
eloquor,0.985127
facesso,0.9781311
quiesco,0.99212104
nosco,0.99327505
ambo,0.9840945
ulixeus,0.66314197
educo,0.97925615
castra,0.9820297
troiani,0.9678414
omnipotens,0.93920815
exposco,0.9887891
fuo,0.91320056
clamor,0.9870527
tumultus,0.9784565
usurpo,0.9878336
strepo,0.9854631
fortuna,0.9941596
cerno,0.99599445
uictoria,0.99489784
ecce,0.9513805
caligo,0.99064034
oborior,0.98931134
prospectus,0.96541244
achilles,0.99471235
cuncto,0.94917125
comminus,0.9900822
machaera,0.9472227
hasta,0.99152106
aes,0.9751871
sonio,0.84710026
frango,0.9969198
sudo,0.9893003
consto,0.9901328
scamander,0.8889333
arbor,0.99414325
uago,0.99296004
sublimiter,0.87217677
quadrupedans,0.9463654
uastus,0.9965402
specus,0.9905103
domo,0.99412477
tenax,0.99291444
ostrum,0.98719716
imperium,0.98709446
uigilis,0.9854125
nanciscor,0.9815111
sperno,0.9949302
procul,0.985756
undo,0.9800892
salum,0.9818717
caelitus,0.97966975
commisceo,0.9868461
stella,0.9906701
splendidus,0.9863141
intereo,0.9901383
etsi,0.97221005
peruerto,0.9929031
facile,0.991977
achiui,0.8894487
opulentus,0.99009097
ignobilis,0.9911684
idem,0.98964655
aequus,0.99439263
misereo,0.9678705
anuus,0.75230527
priuo,0.9884285
oppeto,0.97999626
prior,0.991199
eueno,0.8031948
pauperies,0.9803754
grauiter,0.9873246
gemo,0.9956948
lacruma,0.9134582
guttatim,0.87057275
parens,0.9911222
concubius,0.9529776
uerecundus,0.99013364
modicus,0.9697763
tandem,0.98285764
gratulor,0.9905412
clipeus,0.99415445
temo,0.9830153
iter,0.98986626
procedo,0.98902756
nitere,0.7749135
cesso,0.9866142
otium,0.98763233
utor,0.9947233
negotium,0.9782419
negotiosus,0.95371944
miles,0.98965824
studeo,0.9898535
mens,0.98898995
delecto,0.99235415
otiosus,0.99106336
militia,0.9711653
imus,0.990644
illic,0.982221
uentum,0.9884112
lubet,0.9510338
exupero,0.9718637
usquam,0.9841974
inpudentia,0.9061952
malitia,0.9618621
menelaus,0.9700242
obiurgo,0.9879896
regime,0.9648326
pecco,0.98885036
delinquo,0.98658013
malefactus,0.9462361
helena,0.9840907
pereo,0.99599
reconcilio,0.9647084
necor,0.9484397
filia,0.9670156
plebs,0.94594145
antisto,0.96539724
honestus,0.9915532
astrologus,0.9697442
signum,0.98434293
obseruo,0.9899242
capra,0.9847146
nepa,0.90184355
exorior,0.9896563
aliqui,0.987052
specto,0.9973104
scruto,0.99326265
achero,0.97516155
obeo,0.98975444
obiaceo,0.9756424
uiduus,0.9751569
elicio,0.98380893
nemus,0.99302566
pelius,0.9070883
securis,0.9925864
caesum,0.9862116
abiegnus,0.9062909
trabs,0.9802449
incoho,0.98397845
exordium,0.973115
nomino,0.9920876
argo,0.98045444
quia,0.97007155
argiuus,0.98529524
deleco,0.92452174
vectis,0.7699156
pellis,0.993419
inauro,0.9729599
aries,0.9830075
colchus,0.9892851
pelia,0.95523155
era,0.9132826
ecfero,0.93773776
medea,0.98997414
aeger,0.9895805
antiquus,0.98534226
erilis,0.93914455
fidus,0.9932815
custos,0.990667
aedis,0.9743891
elimino,0.93542176
capio,0.99481785
proloquor,0.97701675
corinthus,0.9861906
matrona,0.99191105
aetas,0.990458
inprobo,0.8852525
ter,0.9922412
sub,0.9898768
semel,0.99203515
secundus,0.9683942
offendo,0.9953957
nequaquam,0.9488419
insum,0.98956144
certatio,0.9540951
supplico,0.98156106
ni,0.9860455
ob,0.9781544
repagulum,0.97495806
recludo,0.97785467
pernicies,0.9886625
maeror,0.99177635
luctus,0.99216616
uorta,0.7757909
incipio,0.9955207
ingredior,0.98494714
honor,0.9587952
candeo,0.9878708
sublimo,0.9816103
spica,0.9874718
contineo,0.99135816
inspicio,0.99309194
facinus,0.988962
scelus,0.99262136
nequiquam,0.9868778
medus,0.97925407
effero,0.9955497
athenae,0.9936159
anticus,0.9489855
monstrum,0.99616385
coniectura,0.97086453
auguro,0.98858726
ausculto,0.94954073
no,0.9935565
regnum,0.9842199
tremulo,0.98941225
caerulus,0.99237984
undique,0.98989725
uenor,0.99274236
maritus,0.9695125
cupiendus,0.91985464
animo,0.9789603
fortiter,0.9777739
innoxius,0.9880285
aduersus,0.9766977
aduersarius,0.9915768
pectus,0.99467707
gestito,0.86572623
obnoxiosus,0.86345047
obscurus,0.9950448
scelestus,0.97071826
